duration,packets,bytes,cpacket_ronnections,ate,byte_rate,protocol,src_ip,label
192,82,32538,1,41,1881,HTTP,81.200.145.108,Normal
57,1763,49718,122,702,5325,TCP,92.89.14.209,PortScan
262,243,43084,1,63,3008,TCP,168.158.92.2,Normal
76,307,32283,3,66,3496,TCP,160.18.100.194,Normal
40,2660,147643,139,123,10837,TCP,137.133.167.10,BruteForce
156,5600,174823,52,150,35752,TCP,160.253.102.226,BruteForce
48,1145,12801,151,869,9842,TCP,254.179.183.214,PortScan
17,35187,524263,591,9526,349390,UDP,23.152.22.204,DDoS
52,1970,212147,134,1453,39899,TCP,130.40.132.17,BruteForce
13,26321,4443252,248,3299,515681,TCP,113.237.13.14,DDoS
15,43569,3566045,620,4369,912637,UDP,226.83.203.204,DDoS
169,5072,222918,92,1750,42185,TCP,16.242.14.55,BruteForce
133,6851,274547,147,1964,12388,TCP,105.100.81.246,BruteForce
117,9520,297586,88,442,31327,TCP,221.27.123.221,BruteForce
3,8641,2341602,831,2429,143921,TCP,9.214.182.181,DDoS
13,3056,19481,255,313,8834,TCP,187.212.223.191,PortScan
249,428,3549,6,50,1269,HTTP,228.85.163.162,Normal
16,4376,45558,367,596,4336,TCP,127.225.28.244,PortScan
13,44754,1836878,261,3365,218460,UDP,17.169.92.26,DDoS
182,9136,387520,90,289,41208,TCP,197.75.151.113,BruteForce
143,6473,116383,174,461,39818,TCP,69.170.231.231,BruteForce
3,36123,3630899,518,3318,827568,UDP,222.168.50.93,DDoS
240,92,12015,9,76,3121,HTTP,218.192.130.111,Normal
53,575,13428,297,235,8971,TCP,112.7.1.62,PortScan
11,3969,36511,457,513,1636,TCP,223.195.216.89,PortScan
11,49520,4606533,836,7768,807409,UDP,167.182.37.10,DDoS
12,47019,4015976,361,6632,375012,UDP,50.185.33.197,DDoS
18,3335,47320,125,877,1677,TCP,85.157.107.174,PortScan
56,4729,43136,132,436,4915,TCP,214.172.221.129,PortScan
5,49225,3706369,917,3721,580057,UDP,151.231.24.200,DDoS
153,347,2761,7,30,1476,HTTP,114.23.154.94,Normal
11,32833,4612004,471,9179,151447,UDP,64.100.186.79,DDoS
28,3623,28368,384,250,2424,TCP,47.155.235.179,PortScan
285,472,35460,3,88,4652,UDP,174.204.97.62,Normal
115,131,19390,4,56,2537,UDP,121.28.64.56,Normal
8,2892,32291,131,970,2112,TCP,169.224.90.97,PortScan
1,49889,1936106,471,3276,207274,TCP,179.74.137.145,DDoS
4,19027,4246565,757,4564,453465,UDP,208.146.203.193,DDoS
4,9410,2270867,513,5469,515118,UDP,242.247.144.182,DDoS
2,6259,1178930,359,3804,730857,UDP,166.157.4.121,DDoS
20,37204,1585589,208,1086,670295,TCP,156.245.122.209,DDoS
29,2128,30559,124,526,5276,TCP,189.227.141.253,PortScan
34,500,7755,418,777,3754,TCP,24.22.7.113,PortScan
184,6615,343066,170,1111,27497,TCP,236.123.231.121,BruteForce
36,1438,33248,179,426,2453,TCP,204.108.50.163,PortScan
184,2973,90228,112,948,39141,TCP,66.15.58.77,BruteForce
35,870,41273,395,958,8752,TCP,64.101.162.211,PortScan
45,853,49459,418,676,2965,TCP,184.19.244.52,PortScan
190,8968,78211,40,1647,29850,TCP,186.46.35.203,BruteForce
300,212,40905,5,30,2217,UDP,251.106.5.240,Normal
60,2286,31990,442,974,4045,TCP,35.137.6.107,PortScan
2,8858,2686402,959,4985,514016,TCP,86.219.93.129,DDoS
90,257,12126,1,53,1766,HTTP,106.231.160.190,Normal
90,1631,313334,52,1435,26943,TCP,25.41.99.13,BruteForce
14,8508,1047322,151,1112,724618,TCP,157.96.10.122,DDoS
194,3302,191203,146,932,46641,TCP,230.206.2.234,BruteForce
262,336,25506,9,76,2218,HTTP,232.238.6.210,Normal
125,9583,287334,40,1582,16114,TCP,200.103.188.82,BruteForce
11,2209,8313,255,329,5072,TCP,77.57.66.183,PortScan
85,8676,158567,131,489,48973,TCP,91.91.229.153,BruteForce
37,7832,433617,22,1128,10088,TCP,46.128.233.232,BruteForce
12,1831,12598,347,423,8600,TCP,128.247.19.73,PortScan
110,394,28504,1,25,3260,TCP,215.4.49.132,Normal
18,20361,4293473,672,6697,112368,UDP,210.56.88.179,DDoS
14,32950,1676797,370,7518,149523,UDP,120.157.196.35,DDoS
88,5086,241165,124,758,18081,TCP,220.240.40.59,BruteForce
59,3889,39162,239,204,1201,TCP,80.187.39.30,PortScan
66,48,31303,10,17,1517,TCP,11.254.236.4,Normal
123,4324,488616,45,1694,14397,TCP,81.237.161.106,BruteForce
90,8192,433758,155,1372,30934,TCP,90.148.254.94,BruteForce
29,4096,173535,185,172,19074,TCP,117.7.192.57,BruteForce
46,2847,14321,384,987,3297,TCP,45.220.107.34,PortScan
85,269,1567,4,27,4779,HTTP,240.96.85.70,Normal
252,80,4904,1,56,111,UDP,169.31.226.232,Normal
131,8475,286875,124,717,38833,TCP,162.122.137.38,BruteForce
200,453,36303,3,68,513,TCP,210.158.157.133,Normal
18,5476,2380930,275,7039,488619,TCP,53.98.19.52,DDoS
7,10079,783160,721,1972,877475,TCP,15.189.14.192,DDoS
276,221,46787,1,15,1979,UDP,72.128.179.84,Normal
12,2594,46323,303,570,8294,TCP,78.195.88.13,PortScan
67,5764,330576,65,984,40973,TCP,138.171.30.90,BruteForce
210,493,30792,2,46,1788,UDP,103.103.74.21,Normal
17,40944,3446745,948,1930,164539,TCP,97.87.196.213,DDoS
1,45753,1284541,892,7652,223868,UDP,220.115.252.36,DDoS
282,280,2470,7,88,4411,HTTP,16.203.252.252,Normal
245,344,13722,9,96,2973,UDP,92.236.78.185,Normal
71,5435,408370,141,1453,30060,TCP,124.54.106.12,BruteForce
33,3986,14355,222,885,8924,TCP,42.157.105.254,PortScan
62,6257,394879,197,1268,36481,TCP,64.12.44.3,BruteForce
14,8488,2283981,843,4509,514132,UDP,152.193.167.176,DDoS
27,3498,496573,192,1135,46837,TCP,20.224.167.79,BruteForce
103,178,34551,7,80,300,UDP,75.25.254.106,Normal
171,76,20975,6,41,4073,TCP,15.117.147.234,Normal
140,7730,499584,108,1175,41199,TCP,127.102.96.110,BruteForce
6,2482,19353,103,620,9158,TCP,156.40.12.135,PortScan
32,4917,39649,459,689,6760,TCP,45.208.244.120,PortScan
189,123,41253,10,53,3438,HTTP,12.74.3.173,Normal
226,71,33937,6,92,4404,HTTP,14.188.223.223,Normal
16,30434,4987184,218,3852,314347,TCP,179.182.148.96,DDoS
12,14352,4168255,219,7850,351629,UDP,87.183.188.113,DDoS
46,1570,42841,142,469,4973,TCP,221.148.106.235,PortScan
197,200,15665,2,100,2867,UDP,112.168.119.18,Normal
60,3648,10573,293,678,8573,TCP,126.45.150.101,PortScan
280,385,46944,10,100,3265,UDP,166.101.152.239,Normal
175,9495,125565,102,404,48790,TCP,250.101.150.105,BruteForce
33,3591,30078,362,947,9787,TCP,254.162.180.70,PortScan
293,283,11062,2,32,2142,TCP,199.98.27.171,Normal
36,3081,28198,388,307,5034,TCP,113.54.24.22,PortScan
33,8664,343345,20,1216,36366,TCP,3.254.41.16,BruteForce
107,7145,94416,20,1107,41632,TCP,208.126.135.157,BruteForce
44,4005,91324,182,914,19123,TCP,6.153.45.114,BruteForce
109,2721,397695,103,1684,43245,TCP,43.215.208.179,BruteForce
270,485,45587,10,18,1518,TCP,167.61.62.49,Normal
204,99,6359,8,83,3082,UDP,18.78.205.157,Normal
176,374,38591,5,85,3617,HTTP,134.50.106.156,Normal
27,3376,35718,462,213,4426,TCP,212.252.23.14,PortScan
14,46706,984389,316,6433,851249,TCP,90.101.194.71,DDoS
13,34989,1569071,412,2070,391369,TCP,235.16.225.165,DDoS
111,6771,332549,184,226,38896,TCP,25.125.249.9,BruteForce
14,42296,639090,754,6956,733647,TCP,28.37.255.89,DDoS
7,22323,4562809,987,7912,876507,UDP,155.215.181.183,DDoS
6,26879,1166912,441,9948,603894,TCP,212.90.176.184,DDoS
230,439,28194,1,67,4954,TCP,86.6.116.139,Normal
180,7252,416862,121,1162,18234,TCP,65.109.121.73,BruteForce
87,114,45672,8,71,1270,HTTP,23.100.182.141,Normal
24,2510,43462,260,317,4609,TCP,18.216.4.20,PortScan
11,12080,2708856,776,2645,145952,UDP,21.243.64.12,DDoS
57,2330,49067,400,790,6106,TCP,37.224.231.195,PortScan
14,27946,2112274,874,5642,528826,TCP,183.75.183.18,DDoS
261,410,38787,7,25,4763,HTTP,197.106.249.37,Normal
7,46942,4334721,849,2427,479237,UDP,128.131.202.161,DDoS
162,212,28984,3,58,3378,UDP,157.211.135.175,Normal
143,331,21754,5,45,4652,UDP,242.103.173.40,Normal
27,1006,25979,447,599,9870,TCP,89.82.214.20,PortScan
8,40440,1105983,197,6354,443436,TCP,95.139.251.33,DDoS
190,7810,361163,71,840,46237,TCP,76.197.41.168,BruteForce
48,574,20978,293,396,4552,TCP,198.17.193.56,PortScan
144,9092,223691,90,743,47841,TCP,245.210.126.99,BruteForce
26,4200,27472,87,640,5809,TCP,157.209.160.130,PortScan
112,6245,492770,49,1763,28272,TCP,110.245.163.19,BruteForce
6,2045,42832,459,476,3734,TCP,177.190.18.76,PortScan
16,31208,1789190,867,3958,275789,TCP,173.58.123.89,DDoS
69,6302,243560,47,510,27999,TCP,22.121.64.59,BruteForce
96,277,44185,10,16,1032,UDP,132.2.111.11,Normal
249,362,39319,2,12,2671,HTTP,143.21.215.200,Normal
169,58,34772,8,84,4978,UDP,190.208.173.73,Normal
83,1462,280482,183,1027,28318,TCP,173.252.97.6,BruteForce
4,21912,1295486,761,7345,212002,UDP,173.71.200.175,DDoS
19,37041,2650244,117,9659,173446,UDP,250.183.247.20,DDoS
133,6600,56192,163,864,20122,TCP,235.152.188.35,BruteForce
17,13852,3433757,111,3361,763709,TCP,42.111.178.122,DDoS
52,4090,14617,224,941,7897,TCP,188.156.247.200,PortScan
35,2497,9001,106,723,1923,TCP,85.105.4.243,PortScan
58,39,2084,7,75,4152,HTTP,236.39.137.155,Normal
218,245,3671,3,23,1365,HTTP,78.237.61.108,Normal
7,7529,4155865,317,4744,977182,UDP,242.3.107.177,DDoS
16,43944,2671610,957,1982,719434,TCP,140.31.49.7,DDoS
34,7976,454595,109,719,30618,TCP,175.161.253.18,BruteForce
188,82,30605,2,97,4663,HTTP,66.147.78.90,Normal
51,460,24828,6,20,4230,TCP,104.79.253.69,Normal
136,276,16922,3,26,4531,TCP,12.145.61.72,Normal
9,11775,1175830,662,1539,683578,TCP,35.56.198.14,DDoS
53,2868,20445,110,546,3190,TCP,125.23.205.31,PortScan
12,3848,40446,92,398,6776,TCP,14.141.164.107,PortScan
79,6123,130444,108,723,41908,TCP,196.97.164.246,BruteForce
94,468,5622,10,63,4119,UDP,29.58.55.168,Normal
24,662,17887,433,323,3687,TCP,76.104.93.226,PortScan
254,384,9806,10,46,1220,HTTP,140.137.53.5,Normal
85,229,12613,7,40,600,TCP,87.254.105.111,Normal
17,2929,29162,144,321,3795,TCP,57.184.91.192,PortScan
63,8018,346075,149,1222,19316,TCP,51.194.128.163,BruteForce
171,276,22745,9,43,2022,UDP,123.80.55.42,Normal
49,692,22825,398,566,1202,TCP,123.233.124.145,PortScan
7,2927,20024,170,281,2738,TCP,249.200.147.115,PortScan
76,5081,377763,57,270,19285,TCP,154.224.158.29,BruteForce
110,327,39962,3,51,3361,HTTP,108.226.8.88,Normal
20,37767,1725756,206,7904,203672,TCP,18.141.70.43,DDoS
15,4376,32275,114,787,9555,TCP,86.157.226.191,PortScan
140,5807,203500,167,1834,19034,TCP,217.14.101.227,BruteForce
167,303,31706,4,73,295,HTTP,116.239.151.88,Normal
73,23,17354,1,60,4163,TCP,238.74.90.219,Normal
30,918,28086,372,402,6648,TCP,150.128.91.174,PortScan
127,1985,122974,37,770,24879,TCP,58.175.108.32,BruteForce
27,1625,29834,360,670,4163,TCP,180.210.24.70,PortScan
28,2293,49834,209,999,9202,TCP,79.113.161.30,PortScan
12,22288,627911,244,2087,504713,TCP,128.211.236.77,DDoS
18,5789,4227874,931,9137,311605,UDP,65.243.231.87,DDoS
22,3625,139141,107,1357,15606,TCP,164.126.154.60,BruteForce
16,11387,1437439,956,1975,791199,UDP,14.169.75.168,DDoS
29,1148,39314,135,954,3282,TCP,249.12.206.110,PortScan
3,10012,1642238,814,3752,996575,TCP,26.101.3.244,DDoS
8,3269,29918,232,214,7201,TCP,7.46.139.128,PortScan
197,6883,216845,158,1501,19867,TCP,142.183.89.5,BruteForce
29,9065,440682,57,1167,38971,TCP,190.56.174.203,BruteForce
33,4468,49528,264,255,8471,TCP,23.217.7.154,PortScan
21,2121,41333,406,359,8404,TCP,125.124.143.148,PortScan
8,4112,23348,146,811,5387,TCP,227.126.76.19,PortScan
9,27834,4824251,337,3497,848114,TCP,174.145.167.89,DDoS
82,6558,107773,92,1550,17546,TCP,152.199.146.96,BruteForce
24,6141,131276,21,1538,28716,TCP,66.126.37.176,BruteForce
26,1666,23537,195,797,7939,TCP,248.187.104.35,PortScan
5,44350,2799233,146,5101,875113,UDP,38.24.164.46,DDoS
8,3164,16554,186,760,4522,TCP,11.150.101.25,PortScan
29,916,46682,484,682,7269,TCP,155.237.48.91,PortScan
155,6261,473954,172,159,24879,TCP,238.56.93.217,BruteForce
19,3100,15685,494,997,6781,TCP,163.9.101.44,PortScan
132,8447,340228,104,1280,42661,TCP,43.238.25.179,BruteForce
201,172,39061,3,54,257,UDP,184.42.54.213,Normal
151,6502,307526,81,338,40081,TCP,223.49.67.234,BruteForce
60,1608,21069,406,682,7720,TCP,36.116.158.174,PortScan
29,2282,13226,373,518,4922,TCP,6.223.205.194,PortScan
138,196,46415,5,88,2050,HTTP,22.211.137.101,Normal
45,2100,22328,492,254,4383,TCP,93.219.15.195,PortScan
271,473,28590,4,85,2580,TCP,230.178.211.29,Normal
300,336,25570,5,75,2382,UDP,227.72.186.137,Normal
55,3463,354000,142,1023,28893,TCP,91.174.240.255,BruteForce
4,40556,4046861,219,5550,327809,UDP,8.135.209.85,DDoS
173,420,14956,10,43,3798,UDP,250.114.219.8,Normal
13,1238,35806,217,629,9106,TCP,251.185.227.113,PortScan
190,1862,311780,46,1041,48232,TCP,148.118.178.233,BruteForce
5,17767,728824,493,9813,394859,TCP,66.104.21.180,DDoS
148,4328,76293,159,351,37619,TCP,242.6.20.105,BruteForce
53,2271,20215,96,984,2441,TCP,1.247.2.75,PortScan
45,1511,13824,333,741,9453,TCP,162.143.151.65,PortScan
107,107,33658,3,82,4856,UDP,18.55.110.233,Normal
16,21509,3866539,889,7695,161543,UDP,196.47.96.46,DDoS
5,7376,2956720,341,4104,350226,TCP,73.21.205.24,DDoS
8,2251,34635,478,760,7536,TCP,29.213.36.6,PortScan
14,23481,1987186,970,8936,916592,TCP,29.171.215.119,DDoS
7,3136,49384,139,834,9561,TCP,44.75.80.30,PortScan
6,2374,29869,487,846,2167,TCP,131.39.137.131,PortScan
11,33706,4139575,241,9090,593968,UDP,154.252.115.76,DDoS
177,402,9370,9,70,2343,UDP,122.16.122.26,Normal
11,14030,929103,363,2464,207853,TCP,54.237.208.176,DDoS
45,599,28258,288,425,6618,TCP,129.172.124.217,PortScan
163,2304,318295,170,709,12810,TCP,123.230.126.16,BruteForce
3,38273,2642971,139,9014,772746,UDP,54.99.9.210,DDoS
292,335,38693,10,18,2853,UDP,249.190.41.107,Normal
55,5812,403180,173,943,39258,TCP,140.58.42.29,BruteForce
127,3726,258270,114,1177,18390,TCP,98.234.177.66,BruteForce
88,4678,202689,185,1222,20677,TCP,229.28.9.98,BruteForce
17,38037,2311482,391,8138,957898,TCP,103.190.118.38,DDoS
20,1948,15299,276,430,3820,TCP,6.237.239.181,PortScan
4,27025,1265372,441,6122,173638,TCP,242.26.241.168,DDoS
33,3392,43186,169,761,8067,TCP,79.219.153.146,PortScan
10,3342,8312,401,299,1401,TCP,91.219.67.5,PortScan
13,11046,1370877,558,1459,398169,TCP,213.200.127.139,DDoS
92,7028,335867,64,900,24424,TCP,39.12.176.244,BruteForce
54,7875,105692,193,523,40926,TCP,128.92.217.237,BruteForce
15,32880,2550759,583,1872,323744,TCP,166.227.121.13,DDoS
49,1638,11986,349,502,3448,TCP,76.22.107.199,PortScan
51,2983,15222,468,502,1404,TCP,211.165.55.133,PortScan
14,21863,1669991,161,3381,632157,TCP,30.6.198.36,DDoS
37,4646,6515,479,804,2851,TCP,246.92.37.225,PortScan
104,282,45584,8,81,393,HTTP,38.81.100.226,Normal
130,7538,210907,149,961,35593,TCP,7.169.212.6,BruteForce
14,25688,4833961,346,5031,502950,UDP,245.69.6.55,DDoS
2,29894,3267686,273,6689,446222,UDP,114.42.60.231,DDoS
2,5878,2666844,854,8776,765142,UDP,70.86.23.240,DDoS
94,9347,320055,171,156,24470,TCP,146.168.157.75,BruteForce
200,174,3595,10,69,1958,HTTP,129.42.143.179,Normal
1,48206,3213516,580,6586,409547,TCP,27.161.181.216,DDoS
33,1790,35153,385,975,6390,TCP,29.245.80.187,PortScan
17,34020,4048480,126,1151,967004,UDP,128.202.229.112,DDoS
115,174,45311,4,70,3355,TCP,131.129.166.189,Normal
17,42858,1040505,532,9143,191730,UDP,188.151.223.23,DDoS
94,2048,416524,93,162,18762,TCP,96.16.103.167,BruteForce
152,352,13116,2,50,2422,HTTP,94.78.70.15,Normal
10,2543,49602,445,858,7184,TCP,58.184.171.119,PortScan
22,4099,5884,403,879,8719,TCP,151.134.145.191,PortScan
132,8676,135781,115,311,12012,TCP,218.28.62.18,BruteForce
272,70,6225,3,21,4748,TCP,88.122.177.135,Normal
54,2946,413962,73,1553,29613,TCP,137.13.175.125,BruteForce
8,10105,1060727,501,3793,350449,TCP,170.174.68.97,DDoS
181,474,14596,4,23,1074,TCP,74.58.208.69,Normal
245,261,26206,10,81,3063,UDP,125.244.51.73,Normal
47,4489,13077,257,852,4840,TCP,108.38.205.191,PortScan
290,99,2682,8,69,3719,UDP,26.149.116.215,Normal
69,361,9503,2,59,1770,TCP,230.113.49.99,Normal
4,14021,1868772,260,1542,128185,TCP,16.217.203.196,DDoS
45,3147,463307,100,1778,47795,TCP,165.206.211.11,BruteForce
16,26813,2878199,523,9884,768376,UDP,217.250.78.42,DDoS
164,7908,174268,132,1686,28734,TCP,208.158.151.213,BruteForce
8,4535,44425,82,204,8026,TCP,149.172.77.212,PortScan
50,2581,29628,259,737,4836,TCP,68.32.44.190,PortScan
141,5436,440325,64,945,39458,TCP,106.34.89.34,BruteForce
15,39102,4207408,782,8998,802517,TCP,31.243.34.46,DDoS
11,8062,1467193,571,5110,744944,UDP,149.197.110.197,DDoS
280,267,49014,4,74,340,TCP,97.221.49.223,Normal
23,4137,14910,79,630,5618,TCP,184.169.158.99,PortScan
189,5527,257186,69,1714,25209,TCP,98.72.147.231,BruteForce
20,21705,1754678,589,6122,175487,UDP,248.196.76.110,DDoS
3,5015,4645831,830,3467,133467,UDP,176.36.234.10,DDoS
30,7307,397753,166,1406,38285,TCP,47.34.210.135,BruteForce
231,252,23468,5,69,3754,HTTP,100.43.53.182,Normal
108,8948,323251,156,1566,45178,TCP,247.177.188.221,BruteForce
18,14019,1946817,698,3702,796044,TCP,29.17.65.156,DDoS
173,249,16947,7,48,1380,UDP,111.50.39.76,Normal
115,1504,262392,185,1295,34913,TCP,113.171.237.36,BruteForce
68,5650,296221,85,868,44518,TCP,154.175.133.200,BruteForce
78,387,2712,6,41,1471,UDP,223.130.11.31,Normal
130,1317,483333,25,1301,49008,TCP,39.109.48.152,BruteForce
168,149,10132,4,73,1310,HTTP,4.219.160.221,Normal
267,111,40737,2,59,406,HTTP,167.218.35.195,Normal
27,1589,16376,376,503,9016,TCP,134.196.165.71,PortScan
2,19590,1947967,992,1168,612002,UDP,70.231.188.229,DDoS
146,2542,116693,151,537,37161,TCP,234.15.202.159,BruteForce
206,477,33933,5,85,1656,TCP,129.220.94.86,Normal
25,4584,52948,56,1179,38359,TCP,213.132.204.37,BruteForce
201,37,26707,7,29,1341,HTTP,236.104.88.69,Normal
224,275,31354,3,73,4327,UDP,48.125.222.213,Normal
13,4367,34145,190,264,4974,TCP,47.96.150.146,PortScan
26,2377,18354,229,834,7135,TCP,111.76.99.38,PortScan
22,8520,77431,45,192,37299,TCP,179.40.236.240,BruteForce
150,8671,416075,124,674,24572,TCP,248.105.68.226,BruteForce
52,106,15154,2,65,309,HTTP,76.126.96.36,Normal
18,43446,3504164,339,1361,194511,TCP,187.248.23.110,DDoS
40,3398,85211,168,1825,19193,TCP,150.44.153.34,BruteForce
43,1677,49533,449,453,1143,TCP,175.54.231.212,PortScan
38,871,18109,210,931,9235,TCP,197.233.208.59,PortScan
134,202,28586,7,79,1935,HTTP,221.183.234.148,Normal
38,1656,189462,109,438,49455,TCP,178.71.165.69,BruteForce
261,319,25655,6,46,2586,TCP,242.214.99.241,Normal
298,111,24776,10,73,1961,HTTP,8.8.84.253,Normal
8,6787,1821098,513,6866,111698,TCP,169.219.211.241,DDoS
61,7923,377487,84,300,30632,TCP,149.227.89.88,BruteForce
199,5040,280223,180,1081,35399,TCP,229.65.72.29,BruteForce
61,9186,50938,81,1445,21290,TCP,63.61.181.8,BruteForce
11,2958,40154,385,271,8830,TCP,9.83.71.56,PortScan
16,12012,582143,593,2834,214687,TCP,233.64.105.137,DDoS
40,4477,46904,78,436,6138,TCP,200.9.42.95,PortScan
255,21,36407,2,41,902,UDP,77.205.196.104,Normal
16,30155,1093666,723,4399,487509,TCP,247.160.54.127,DDoS
56,4261,49117,118,652,5372,TCP,20.220.62.44,PortScan
88,9330,90826,118,707,44153,TCP,156.133.45.10,BruteForce
15,3426,37014,173,412,5667,TCP,74.137.214.193,PortScan
112,1722,279680,40,1889,18074,TCP,102.235.242.142,BruteForce
288,214,33716,5,38,3115,HTTP,185.99.21.77,Normal
31,4115,11630,114,927,5347,TCP,103.192.200.148,PortScan
58,4832,26851,472,401,4023,TCP,233.241.246.142,PortScan
110,437,30244,2,22,1695,UDP,255.53.132.246,Normal
54,54,31567,5,13,4085,HTTP,193.251.237.179,Normal
202,202,8391,2,88,4123,HTTP,43.123.204.84,Normal
77,7816,322678,27,1855,25327,TCP,3.115.249.118,BruteForce
27,4130,13134,317,203,5648,TCP,162.162.72.164,PortScan
20,20594,3368022,508,1124,280928,TCP,197.176.12.75,DDoS
2,41196,3034534,299,7555,423342,TCP,48.210.68.90,DDoS
10,42115,2959835,359,7827,283006,TCP,92.193.194.4,DDoS
94,104,32317,2,76,2956,HTTP,153.132.115.64,Normal
44,6206,460967,117,192,27350,TCP,229.215.174.147,BruteForce
40,4923,412748,63,1893,43602,TCP,136.12.241.166,BruteForce
128,284,23207,7,13,3801,HTTP,247.254.176.179,Normal
51,296,6256,6,67,800,UDP,67.176.134.184,Normal
94,8407,231377,129,112,20142,TCP,232.222.221.54,BruteForce
168,370,16572,7,48,2449,UDP,61.156.22.103,Normal
143,8010,225301,128,650,14399,TCP,21.34.71.21,BruteForce
47,3128,23840,418,790,3013,TCP,119.208.237.207,PortScan
11,4697,7661,408,297,2678,TCP,53.178.167.45,PortScan
44,3026,12072,243,848,3269,TCP,87.181.55.136,PortScan
19,20041,4805126,921,1128,790337,UDP,112.34.247.215,DDoS
45,781,41853,420,512,4121,TCP,126.214.108.205,PortScan
86,9231,351730,142,1220,13744,TCP,236.185.252.155,BruteForce
6,47988,3187812,917,6243,424742,TCP,88.233.31.30,DDoS
6,45217,3955836,930,4661,299818,TCP,79.102.128.254,DDoS
28,3997,26623,339,771,8756,TCP,247.230.156.125,PortScan
20,40698,1843341,484,4299,347412,TCP,160.14.23.187,DDoS
54,283,16549,8,91,417,TCP,81.108.87.134,Normal
215,90,32607,5,82,2050,UDP,193.94.130.250,Normal
91,3557,187572,47,1065,11171,TCP,1.135.249.221,BruteForce
20,3633,41073,110,589,3528,TCP,33.153.160.154,PortScan
188,342,27128,1,29,4592,HTTP,130.73.39.64,Normal
158,351,25714,2,18,2214,TCP,196.134.43.16,Normal
13,24627,1064468,981,9920,946858,TCP,67.97.114.93,DDoS
241,467,32195,10,51,1248,HTTP,66.19.107.92,Normal
19,32253,3816183,446,2260,692670,TCP,16.109.109.156,DDoS
106,4137,331657,150,944,37154,TCP,249.79.84.53,BruteForce
219,228,2732,7,72,2220,TCP,211.186.147.162,Normal
18,10243,2902849,409,6575,698096,TCP,147.122.252.229,DDoS
5,3810,8984,181,596,5229,TCP,109.93.37.100,PortScan
285,358,7345,5,59,2698,TCP,26.196.22.136,Normal
54,1492,49007,76,405,6378,TCP,74.116.192.19,PortScan
266,438,30993,6,41,733,UDP,97.151.222.93,Normal
237,66,36981,1,60,3570,HTTP,158.95.192.130,Normal
60,259,36026,4,49,2400,HTTP,237.251.157.207,Normal
139,7221,280882,171,864,14029,TCP,35.171.121.132,BruteForce
107,3001,204154,128,201,12348,TCP,156.27.16.203,BruteForce
38,3240,41196,400,833,5141,TCP,99.124.58.95,PortScan
203,256,2727,6,89,3894,TCP,30.197.127.138,Normal
150,417,41001,5,10,726,HTTP,35.36.35.222,Normal
16,48621,3366196,785,6882,377631,TCP,1.149.239.33,DDoS
12,2577,47681,249,273,8591,TCP,8.16.78.212,PortScan
47,577,37624,482,572,7465,TCP,7.246.7.63,PortScan
137,5627,268906,37,1701,25005,TCP,16.233.167.56,BruteForce
147,186,3548,10,41,1273,UDP,96.133.112.203,Normal
52,2533,240816,75,1822,20476,TCP,130.115.148.180,BruteForce
83,2190,291702,71,854,24741,TCP,190.226.159.173,BruteForce
37,4740,46381,245,387,7170,TCP,197.83.207.40,PortScan
